,Durat,Flags,Flows,Packets Bytes,Prot,Port
5430,0.0,RA_,60,1,TCP,25
5431,0.0,RA_,60,1,TCP,38307
5432,0.0,S_,74,1,TCP,25
5433,4.718999999999999,RTS,4264,4,ICMP,3883
5434,0.0,ECO,1066,1,ICMP,8000
5435,0.0,RA_,60,1,TCP,25
5436,0.0,RA_,60,1,TCP,25
5437,4.312,TSR,12792,12,ICMP,56102
5438,0.0,ECO,1066,1,ICMP,25
5439,4.909,TST,6396,6,ICMP,59488
5440,0.0,S_,62,1,TCP,25
5441,0.0,RA_,60,1,TCP,25
5442,0.0,UNK,1066,1,ICMP,0
5443,4.777,MAS,4264,4,ICMP,25
5444,4.877,RTA,8528,8,ICMP,1038
5445,0.385,MSR,2132,2,ICMP,0
5446,2.908,S_,124,2,TCP,5678
5447,0.0,ECO,1066,1,ICMP,25
5448,3.062,IRQ,3198,3,ICMP,52489
5449,0.0,ECR,1066,1,ICMP,25
5450,0.0,ECR,1066,1,ICMP,50748
5451,4.525,RTA,3198,3,ICMP,1080
5452,0.0,S_,74,1,TCP,25
5453,4.32,MAS,4264,4,ICMP,0
5454,0.0,UNK,1066,1,ICMP,25
5455,0.0,RA_,60,1,TCP,0
5456,0.013999999999999999,PA_,144,2,TCP,25
5457,2.924,S_,124,2,TCP,1081
5458,2.9819999999999998,S_,124,2,TCP,25
5459,0.0,INT,60,1,UDP,0
5460,0.0,ECO,1066,1,ICMP,60840
5461,0.375,RTS,2132,2,ICMP,43616
5462,4.166,RTS,6396,6,ICMP,48649
5463,0.0,INT,76,1,UDP,0
5464,0.0,RA_,60,1,TCP,25
5465,0.0,S_,62,1,TCP,25
5466,0.0,RA_,60,1,TCP,1214
5467,0.0,ECR,1066,1,ICMP,0
5468,0.0,S_,74,1,TCP,25
5469,0.0,ECR,1066,1,ICMP,8090
5470,0.0,MSR,1066,1,ICMP,2061
5471,3.583,IRQ,6396,6,ICMP,25
5472,0.0,INT,61,1,UDP,1080
5473,3.0039999999999996,S_,124,2,TCP,53
5474,4.984,IRR,10660,10,ICMP,53
5475,2.233,ECO,2132,2,ICMP,6588
5476,0.0,RA_,60,1,TCP,53
5477,0.0,RA_,60,1,TCP,0
5478,0.0,ECR,1066,1,ICMP,8000
5479,0.0,ECO,1066,1,ICMP,25
5480,0.0,S_,62,1,TCP,1337
5481,0.0,S_,62,1,TCP,0
5482,3.248,TST,5330,5,ICMP,25
5483,0.0,INT,62,1,UDP,0
5484,0.0,ECR,1066,1,ICMP,25
5485,2.9930000000000003,S_,124,2,TCP,53
5486,4.941,IRQ,5330,5,ICMP,25
5487,0.0,UNK,1066,1,ICMP,55053
5488,3.29,IRR,4264,4,ICMP,81
5489,0.0,ECR,1066,1,ICMP,25
5490,0.0,PA_,79,1,TCP,33387
5491,4.9830000000000005,INT,199662,153,UDP,0
5492,2.946,S_,124,2,TCP,0
5493,0.0,ECR,1066,1,ICMP,0
5494,0.0,INT,60,1,UDP,8000
5495,0.0,UNK,1066,1,ICMP,8081
5496,2.967,S_,124,2,TCP,25
5497,0.0,RA_,60,1,TCP,1025
5498,0.0,UNK,1066,1,ICMP,25
5499,4.602,IRQ,7462,7,ICMP,0
5500,0.0,ECO,1066,1,ICMP,0
5501,0.0,UNK,1066,1,ICMP,25
5502,0.0,RA_,60,1,TCP,5678
5503,2.958,S_,124,2,TCP,8080
5504,4.962,INT,199057,143,UDP,808
5505,0.0,S_,74,1,TCP,32869
5506,2.925,S_,124,2,TCP,1082
5507,2.903,S_,124,2,TCP,25
5508,0.0,INT,60,1,UDP,25
5509,0.0,RA_,60,1,TCP,6667
5510,0.0,S_,62,1,TCP,48635
5511,0.0,INT,61,1,UDP,34123
5512,4.194,IRR,9594,9,ICMP,25
5513,0.0,RA_,60,1,TCP,25
5514,1.0390000000000001,ECR,2132,2,ICMP,25
5515,0.0,ECR,1066,1,ICMP,21
5516,0.0,S_,62,1,TCP,0
5517,0.0,UNK,1066,1,ICMP,8082
5518,4.652,TSR,7462,7,ICMP,808
5519,1.756,INT,71338,50,UDP,3128
5520,3.551,RTA,5330,5,ICMP,0
5521,0.0,INT,60,1,UDP,43673
5522,0.0,S_,74,1,TCP,81
5523,0.0,S_,74,1,TCP,81
5524,0.0,ECR,1066,1,ICMP,3128
5525,2.963,S_,124,2,TCP,80
5526,0.0,INT,60,1,UDP,0
5527,0.0,ECO,1066,1,ICMP,56195
5528,3.005,S_,124,2,TCP,25
5529,0.0,S_,62,1,TCP,0
5530,0.0,S_,74,1,TCP,25
5531,0.0,RA_,60,1,TCP,25
5532,0.0,RA_,60,1,TCP,25
5533,0.0,UNK,1066,1,ICMP,0
5534,4.98,INT,199714,178,UDP,25
5535,0.0,ECO,1066,1,ICMP,0
5536,0.0,RA_,60,1,TCP,0
5537,0.0,S_,62,1,TCP,3128
5538,0.0,ECO,1066,1,ICMP,6667
5539,0.0,S_,62,1,TCP,0
5540,2.133,TSR,5330,5,ICMP,1039
5541,0.0,ECO,1066,1,ICMP,25
5542,4.734,IRR,6396,6,ICMP,6667
5543,0.0,RTS,1066,1,ICMP,0
5544,0.08800000000000001,PA_,265,3,TCP,6667
5545,4.459,MSR,6396,6,ICMP,25
5546,0.075,PA_,264,3,TCP,25
5547,0.0,ECR,1066,1,ICMP,25
5548,2.987,S_,148,2,TCP,8888
5549,0.0,RA_,60,1,TCP,0
5550,0.0,S_,62,1,TCP,25
5551,0.0,S_,62,1,TCP,25
5552,4.03,TST,4264,4,ICMP,25
5553,0.0,ECO,1066,1,ICMP,3128
5554,0.0,ECO,1066,1,ICMP,25
5555,0.0,ECO,1066,1,ICMP,9999
5556,0.0,INT,60,1,UDP,25
5557,0.0,,1066,1,ICMP,0
5558,0.0,ECR,1066,1,ICMP,0
5559,0.0,ECO,1066,1,ICMP,25
5560,0.0,ECO,1066,1,ICMP,25
5561,4.965,INT,199298,147,UDP,25
5562,0.0,S_,74,1,TCP,5678
5563,0.0,S_,74,1,TCP,40103
5564,0.0,S_,62,1,TCP,25
5565,2.923,S_,124,2,TCP,0
5566,0.0,INT,60,1,UDP,21
5567,3.515,TST,4264,4,ICMP,25
5568,0.0,S_,62,1,TCP,0
5569,0.0,ECR,1066,1,ICMP,21
5570,0.35700000000000004,FSPA_,587,7,TCP,25
5571,0.0,S_,62,1,TCP,5678
5572,0.0,ECO,1066,1,ICMP,0
5573,0.0,INT,60,1,UDP,1037
5574,0.0,INT,61,1,UDP,25
5575,0.0,ECO,1066,1,ICMP,0
5576,0.0,INT,61,1,UDP,0
5577,0.0,S_,74,1,TCP,25
5578,2.903,S_,124,2,TCP,21
5579,0.23399999999999999,SPA_,239,3,TCP,1182
5580,0.0,ECR,1066,1,ICMP,0
5581,0.0,RA_,60,1,TCP,0
5582,0.0,ECR,1066,1,ICMP,59958
5583,4.971,INT,199421,149,UDP,25
5584,0.0,UNK,1066,1,ICMP,25
5585,2.476,TST,3198,3,ICMP,36182
5586,0.0,INT,62,1,UDP,0
5587,4.593999999999999,MSR,4264,4,ICMP,53
5588,0.0,S_,62,1,TCP,0
5589,4.098,IRQ,8528,8,ICMP,25
5590,0.0,INT,60,1,UDP,0
5591,1.469,S_,186,3,TCP,0
5592,4.867,TSR,11726,11,ICMP,25
5593,0.0,S_,74,1,TCP,0
5594,2.9730000000000003,S_,124,2,TCP,36937
5595,0.0,ECR,1066,1,ICMP,25
5596,0.0,S_,74,1,TCP,25
5597,3.1719999999999997,IRQ,5330,5,ICMP,25
5598,0.047,PA_,293,2,TCP,25
5599,0.0,INT,479,1,UDP,25
5600,0.0,INT,60,1,UDP,1037
5601,0.0,INT,62,1,UDP,8090
5602,0.0,INT,60,1,UDP,0
5603,0.0,INT,60,1,UDP,25
5604,2.91,S_,124,2,TCP,0
5605,0.0,ECR,1066,1,ICMP,25
5606,0.0,MRP,1066,1,ICMP,25
5607,0.0,UNK,1066,1,ICMP,25
5608,0.0,UNK,1066,1,ICMP,25
5609,0.0,UNK,1066,1,ICMP,25
5610,0.0,INT,60,1,UDP,25
5611,0.028999999999999998,FSPA_,351,5,TCP,25
5612,0.0,UNK,1066,1,ICMP,0
5613,2.986,S_,124,2,TCP,25
5614,0.0,S_,74,1,TCP,25
5615,0.0,RA_,60,1,TCP,25
5616,0.0,RTA,1066,1,ICMP,25
5617,0.0,S_,74,1,TCP,25
5618,0.0,ECO,1066,1,ICMP,25
5619,2.94,S_,124,2,TCP,25
5620,1.9509999999999998,RTA,2132,2,ICMP,0
5621,1.64,IRQ,3198,3,ICMP,80
5622,0.0,UNK,1066,1,ICMP,1080
5623,4.98,INT,199543,151,UDP,0
5624,2.9330000000000003,S_,124,2,TCP,25
5625,0.0,INT,62,1,UDP,0
5626,0.0,INT,479,1,UDP,35396
5627,3.43,IRR,3198,3,ICMP,443
5628,4.645,PA_,367,4,TCP,8080
5629,0.0,S_,62,1,TCP,25
5630,0.0,RA_,60,1,TCP,53
5631,4.141,MSR,5330,5,ICMP,34484
5632,0.0,PA_,79,1,TCP,25
5633,0.0,S_,62,1,TCP,3128
5634,0.0,S_,62,1,TCP,25
5635,0.0,ECR,1066,1,ICMP,0
5636,0.0,S_,62,1,TCP,80
5637,0.0,ECR,1066,1,ICMP,36227
5638,0.0,S_,74,1,TCP,1089
5639,0.0,UNK,1066,1,ICMP,8000
5640,0.0,ECR,1066,1,ICMP,36104
5641,5.01,INT,199298,171,UDP,25
5642,0.0,INT,60,1,UDP,0
5643,0.0,S_,74,1,TCP,1035
5644,0.0,UNK,1066,1,ICMP,25
5645,0.0,S_,62,1,TCP,0
5646,0.0,RA_,60,1,TCP,51364
5647,0.0,ECO,1066,1,ICMP,6663
5648,2.9410000000000003,S_,124,2,TCP,9090
5649,0.0,ECR,1066,1,ICMP,42284
5650,4.662,TSR,8528,8,ICMP,25
5651,0.0,UNK,1066,1,ICMP,6667
5652,0.0,ECO,1066,1,ICMP,0
5653,4.0089999999999995,RTA,4264,4,ICMP,25
5654,0.0,ECR,1066,1,ICMP,25
5655,3.0039999999999996,S_,124,2,TCP,36664
5656,4.695,MAS,5330,5,ICMP,25
5657,0.0,ECR,1066,1,ICMP,0
5658,0.0,INT,60,1,UDP,6667
5659,2.929,S_,124,2,TCP,53
5660,0.0,ECR,1066,1,ICMP,3128
5661,0.0,S_,62,1,TCP,0
5662,2.9389999999999996,S_,124,2,TCP,25
5663,0.0,ECO,1066,1,ICMP,25
5664,0.0,INT,60,1,UDP,41562
5665,0.0,FA_,60,1,TCP,25
5666,0.0,RA_,60,1,TCP,1025
5667,0.0,ECR,1066,1,ICMP,0
5668,0.0,UNK,1066,1,ICMP,21
5669,0.0,UNK,1066,1,ICMP,25
5670,3.6189999999999998,RTS,7462,7,ICMP,25
5671,0.0,ECO,1066,1,ICMP,0
5672,4.952,RTS,5330,5,ICMP,21
5673,0.0,ECR,1066,1,ICMP,25
5674,3.003,S_,124,2,TCP,1040
5675,0.0,RA_,60,1,TCP,1082
5676,0.0,ECR,1066,1,ICMP,80
5677,0.0,ECO,1066,1,ICMP,6667
5678,0.0,RA_,60,1,TCP,0
5679,0.0,S_,62,1,TCP,8888
5680,0.0,INT,60,1,UDP,21
5681,0.0,ECO,1066,1,ICMP,25
5682,0.0,MRQ,1066,1,ICMP,38526
5683,0.375,_FSPA,4392,7,TCP,5678
5684,0.0,INT,60,1,UDP,9000
5685,0.0,S_,62,1,TCP,6667
5686,0.0,ECR,1066,1,ICMP,25
5687,0.0,S_,62,1,TCP,1043
5688,4.448,RTS,7462,7,ICMP,25
5689,0.0,INT,60,1,UDP,0
5690,0.0,S_,62,1,TCP,25
5691,0.0,RA_,60,1,TCP,25
5692,0.374,_FSPA,4382,7,TCP,25
5693,4.644,IRQ,5330,5,ICMP,51818
5694,0.0,S_,62,1,TCP,25
5695,0.0,UNK,1066,1,ICMP,47496
5696,0.382,_FSPA,4395,7,TCP,0
5697,0.0,ECR,1066,1,ICMP,5678
5698,0.0,ECO,1066,1,ICMP,25
5699,1.608,RTS,3198,3,ICMP,60163
5700,0.0,S_,74,1,TCP,0
5701,0.0,RA_,60,1,TCP,0
5702,4.856,MAS,2132,2,ICMP,25
5703,0.0,S_,62,1,TCP,25
5704,3.826,MSR,5330,5,ICMP,0
5705,0.0,INT,60,1,UDP,0
5706,0.0,ECR,1066,1,ICMP,25
5707,2.967,S_,124,2,TCP,5678
5708,0.0,ECO,1066,1,ICMP,1025
5709,0.0,S_,62,1,TCP,25
5710,0.0,RA_,60,1,TCP,25
5711,0.0,INT,62,1,UDP,25
5712,0.0,S_,74,1,TCP,6588
5713,0.0,ECO,1066,1,ICMP,81
5714,0.0,ECO,1066,1,ICMP,1080
5715,0.0,INT,60,1,UDP,3128
5716,0.0,ECR,1066,1,ICMP,1080
5717,0.0,ECR,1066,1,ICMP,25
5718,0.0,INT,60,1,UDP,0
5719,4.9639999999999995,INT,199000,142,UDP,25
5720,2.929,S_,124,2,TCP,41694
5721,0.0,UNK,1066,1,ICMP,48834
5722,0.0,RA_,60,1,TCP,25
5723,0.046,SRPA_,629,4,TCP,80
5724,0.0,ECR,1066,1,ICMP,25
5725,0.0,ECO,1066,1,ICMP,0
5726,0.0,S_,62,1,TCP,25
5727,0.0,INT,61,1,UDP,0
5728,0.0,UNK,1066,1,ICMP,1082
5729,0.0,INT,60,1,UDP,40713
5730,2.938,S_,124,2,TCP,25
5731,0.0,UNK,1066,1,ICMP,25
5732,0.0,S_,62,1,TCP,0
5733,0.0,INT,60,1,UDP,25
5734,1.7109999999999999,TST,3198,3,ICMP,0
5735,0.18899999999999997,ECR,2132,2,ICMP,1182
5736,0.0,ECO,1066,1,ICMP,25
5737,4.948,IRR,8528,8,ICMP,25
5738,0.0,ECR,1066,1,ICMP,2059
5739,0.0,INT,60,1,UDP,46970
5740,0.0,ECR,1066,1,ICMP,443
5741,0.358,FSPA_,587,7,TCP,80
5742,3.0039999999999996,S_,124,2,TCP,9100
5743,0.0,S_,74,1,TCP,42330
5744,0.364,_FSPA,4400,7,TCP,25
5745,4.166,TST,5330,5,ICMP,4480
5746,0.0,ROB,1066,1,ICMP,0
5747,2.9160000000000004,S_,124,2,TCP,3127
5748,0.0,ECR,1066,1,ICMP,46234
5749,4.455,MAS,10660,10,ICMP,0
5750,0.0,S_,60,1,TCP,25
5751,0.0,INT,60,1,UDP,0
5752,0.0,S_,62,1,TCP,25
5753,0.0,S_,62,1,TCP,8080
5754,3.0039999999999996,S_,124,2,TCP,25
5755,0.0,RA_,60,1,TCP,25
5756,4.33,IRQ,5330,5,ICMP,6588
5757,4.502,RTA,8528,8,ICMP,1039
5758,4.997,INT,200454,142,UDP,25
5759,0.0,ECO,1066,1,ICMP,25
5760,3.0039999999999996,S_,124,2,TCP,25
5761,4.931,MAS,5330,5,ICMP,1037
5762,2.927,S_,124,2,TCP,3128
5763,0.0,ECO,1066,1,ICMP,25
5764,2.9730000000000003,S_,124,2,TCP,54699
5765,0.0,S_,74,1,TCP,6667
5766,0.0,RA_,60,1,TCP,9100
5767,0.0,S_,62,1,TCP,0
5768,4.965,INT,198876,140,UDP,39682
5769,2.033,RTS,4264,4,ICMP,0
5770,0.0,RA_,60,1,TCP,0
5771,0.0,RA_,60,1,TCP,1041
5772,2.988,S_,124,2,TCP,5678
5773,4.967,INT,199058,143,UDP,25
5774,0.0,S_,74,1,TCP,0
5775,0.0,S_,74,1,TCP,25
5776,0.39899999999999997,_FSPA,4421,7,TCP,2049
5777,0.0,S_,62,1,TCP,25
5778,0.0,ECO,1066,1,ICMP,21
5779,0.0,UNK,1066,1,ICMP,25
5780,0.0,RA_,60,1,TCP,23
5781,0.0,S_,62,1,TCP,25
5782,0.0,ECO,1066,1,ICMP,8000
5783,0.0,ECR,1066,1,ICMP,0
5784,0.0,INT,60,1,UDP,43323
5785,4.997,INT,200511,143,UDP,49339
5786,0.0,INT,60,1,UDP,25
5787,0.0,INT,60,1,UDP,25
5788,0.0,UNK,1066,1,ICMP,25
5789,4.23,RTS,6396,6,ICMP,25
5790,4.301,TST,11726,11,ICMP,8080
5791,0.0,ECO,1066,1,ICMP,0
5792,2.924,S_,124,2,TCP,0
5793,0.0,S_,74,1,TCP,0
5794,0.0,S_,62,1,TCP,25
5795,2.943,S_,124,2,TCP,25
5796,0.0,INT,60,1,UDP,21
5797,0.0,UNK,1066,1,ICMP,8080
5798,0.0,INT,479,1,UDP,57123
5799,2.963,S_,124,2,TCP,6667
5800,0.0,S_,62,1,TCP,80
5801,3.912,IRQ,6396,6,ICMP,0
5802,0.0,RA_,60,1,TCP,0
5803,0.0,ECR,1066,1,ICMP,1037
5804,0.0,S_,62,1,TCP,25
5805,0.0,S_,74,1,TCP,0
5806,0.0,S_,74,1,TCP,25
5807,0.0,S_,62,1,TCP,3883
5808,0.0,ECO,1066,1,ICMP,25
5809,4.183,TST,3198,3,ICMP,2060
5810,2.948,S_,124,2,TCP,21
5811,0.083,SPA_,238,3,TCP,6667
5812,2.927,S_,124,2,TCP,42476
5813,4.4910000000000005,MAS,7462,7,ICMP,0
5814,0.0,RA_,60,1,TCP,25
5815,3.0039999999999996,S_,124,2,TCP,1025
5816,0.0,ECR,1066,1,ICMP,1081
5817,2.318,IRR,4264,4,ICMP,0
5818,0.0,S_,62,1,TCP,25
5819,0.0,INT,62,1,UDP,50041
5820,4.308,IRQ,5330,5,ICMP,0
5821,2.94,S_,124,2,TCP,0
5822,0.0,INT,141,1,UDP,25
5823,2.24,IRQ,6396,6,ICMP,3127
5824,4.416,TSR,6396,6,ICMP,25
5825,0.0,INT,60,1,UDP,25
5826,0.33899999999999997,FSPA_,587,7,TCP,1025
5827,3.003,S_,124,2,TCP,5678
5828,0.0,UNK,1066,1,ICMP,25
5829,0.0,MHR,1066,1,ICMP,25
5830,0.0,ECR,1066,1,ICMP,1025
5831,0.0,UNK,1066,1,ICMP,25
5832,3.887,RTS,8528,8,ICMP,23
5833,2.658,RTA,2132,2,ICMP,53
5834,0.0,RA_,60,1,TCP,42628
5835,3.003,S_,124,2,TCP,25
5836,0.0,RA_,60,1,TCP,1035
5837,0.0,S_,74,1,TCP,25
5838,2.94,S_,124,2,TCP,25
5839,2.093,TST,3198,3,ICMP,1025
5840,0.0,INT,61,1,UDP,25
5841,2.986,S_,124,2,TCP,25
5842,4.966,INT,199055,143,UDP,25
5843,0.0,S_,62,1,TCP,0
5844,0.0,S_,74,1,TCP,38965
5845,2.937,S_,124,2,TCP,60544
5846,4.962,INT,198875,140,UDP,37626
5847,0.0,RA_,60,1,TCP,39397
5848,0.0,RA_,60,1,TCP,25
5849,4.505,TST,6396,6,ICMP,25
5850,0.0,UNK,1066,1,ICMP,0
5851,0.0,RA_,60,1,TCP,25
5852,0.0,INT,60,1,UDP,25
5853,0.0,S_,62,1,TCP,25
5854,2.908,S_,124,2,TCP,37816
5855,2.99,MAS,3198,3,ICMP,0
5856,3.305,IRQ,4264,4,ICMP,25
5857,0.0,SA_,62,1,TCP,25
5858,0.0,INT,60,1,UDP,1088
5859,0.0,ECR,1066,1,ICMP,25
5860,2.923,S_,124,2,TCP,0
5861,0.0,S_,74,1,TCP,8000
5862,0.0,UNK,1066,1,ICMP,25
5863,0.0,RA_,60,1,TCP,113
5864,0.0,S_,62,1,TCP,1025
5865,0.0,S_,74,1,TCP,80
5866,0.0,ECO,1066,1,ICMP,0
5867,0.0,INT,76,1,UDP,9000
5868,0.0,UNK,1066,1,ICMP,25
5869,0.0,INT,76,1,UDP,35489
5870,0.0,S_,74,1,TCP,53
5871,0.0,ECO,1066,1,ICMP,57922
5872,0.0,INT,76,1,UDP,25
5873,0.0,UNK,1066,1,ICMP,25
5874,0.0,INT,60,1,UDP,0
5875,0.0,ECO,1066,1,ICMP,25
5876,0.0,S_,74,1,TCP,1041
5877,0.0,ECO,1066,1,ICMP,81
5878,2.923,S_,124,2,TCP,80
5879,4.659,RTA,5330,5,ICMP,0
5880,0.0,S_,74,1,TCP,0
5881,0.0,INT,60,1,UDP,21
5882,0.0,S_,62,1,TCP,1025
5883,0.0,UNK,1066,1,ICMP,1040
5884,0.0,ECO,1066,1,ICMP,21
5885,0.0,ECO,1066,1,ICMP,49022
5886,0.0,INT,60,1,UDP,21
5887,0.0,ECR,1066,1,ICMP,0
5888,0.0,S_,62,1,TCP,25
5889,1.222,TSR,2132,2,ICMP,45076
5890,1.495,INT,152,2,UDP,25
5891,2.963,S_,124,2,TCP,8080
5892,0.0,RA_,60,1,TCP,53653
5893,3.516,IRR,5330,5,ICMP,25
5894,0.0,ECO,1066,1,ICMP,25
5895,0.0,ECO,1066,1,ICMP,0
5896,0.0,UNK,1066,1,ICMP,1037
5897,0.0,S_,74,1,TCP,49351
5898,2.963,S_,124,2,TCP,25
5899,0.0,RA_,60,1,TCP,54651
5900,0.0,INT,60,1,UDP,25
5901,4.998,INT,199060,143,UDP,25
5902,0.0,UNK,1066,1,ICMP,52942
5903,0.0,INT,60,1,UDP,25
5904,0.0,S_,74,1,TCP,57231
5905,0.0,S_,74,1,TCP,25
5906,2.93,S_,124,2,TCP,25
5907,0.0,INT,139,1,UDP,0
5908,2.9139999999999997,S_,124,2,TCP,52097
5909,0.0,INT,60,1,UDP,42911
5910,4.03,MAS,2132,2,ICMP,25
5911,0.0,INT,60,1,UDP,25
5912,0.0,IRQ,1066,1,ICMP,0
5913,0.0,ECR,1066,1,ICMP,3128
5914,0.0,ECR,1066,1,ICMP,25
5915,0.0,S_,62,1,TCP,53
5916,0.33399999999999996,_FSPA,4391,7,TCP,1025
5917,0.0,S_,74,1,TCP,25
5918,4.816,RTA,10660,10,ICMP,25
5919,0.0,S_,74,1,TCP,36902
5920,0.0,RA_,60,1,TCP,53
5921,0.0,UNK,1066,1,ICMP,25
5922,4.011,PA_,476,7,TCP,25
5923,2.9739999999999998,S_,124,2,TCP,25
5924,0.0,UNK,1066,1,ICMP,3128
5925,0.0,S_,62,1,TCP,9090
5926,0.0,ECR,1066,1,ICMP,25
5927,4.33,TSR,5330,5,ICMP,5678
5928,2.8939999999999997,TSR,5330,5,ICMP,0
5929,0.046,PA_,293,2,TCP,25
5930,0.0,ECR,1066,1,ICMP,25
5931,0.0,ECO,1066,1,ICMP,1025
5932,0.0,UNK,1066,1,ICMP,25
5933,0.0,ECR,1066,1,ICMP,21
5934,0.0,UNK,1066,1,ICMP,0
5935,0.0,RA_,60,1,TCP,56595
5936,0.0,RA_,60,1,TCP,53
5937,0.0,S_,62,1,TCP,0
5938,3.0039999999999996,S_,124,2,TCP,25
5939,3.0039999999999996,S_,124,2,TCP,6588
5940,1.264,MAS,3198,3,ICMP,0
5941,0.0,ECR,1066,1,ICMP,25
5942,2.9989999999999997,S_,148,2,TCP,1025
5943,0.0,INT,60,1,UDP,25
5944,4.977,MAS,11726,11,ICMP,25
5945,0.0,S_,74,1,TCP,6667
5946,0.0,S_,74,1,TCP,5678
5947,0.0,S_,74,1,TCP,25
5948,0.0,INT,60,1,UDP,25
5949,0.0,RA_,60,1,TCP,0
5950,0.0,S_,74,1,TCP,81
5951,0.0,S_,74,1,TCP,25
5952,0.0,ECR,1066,1,ICMP,0
5953,0.0,S_,74,1,TCP,25
5954,0.0,S_,74,1,TCP,0
5955,0.0,ECR,1066,1,ICMP,80
5956,0.0,ECR,1066,1,ICMP,5678
5957,4.126,IRR,5330,5,ICMP,25
5958,0.0,INT,60,1,UDP,25
5959,4.262,IRQ,8528,8,ICMP,25
5960,0.0,RA_,60,1,TCP,3246
5961,0.0,S_,62,1,TCP,0
5962,0.0,INT,60,1,UDP,25
5963,0.0,ECR,1066,1,ICMP,25
5964,0.0,ECR,1066,1,ICMP,25
5965,0.0,ECO,1066,1,ICMP,25
5966,0.0,S_,62,1,TCP,6667
5967,0.0,ECR,1066,1,ICMP,38786
5968,2.983,S_,124,2,TCP,6588
5969,3.0039999999999996,S_,124,2,TCP,25
5970,0.0,INT,62,1,UDP,1037
5971,0.0,ECO,1066,1,ICMP,52368
5972,3.0039999999999996,S_,124,2,TCP,0
5973,4.97,IRR,9594,9,ICMP,25
5974,0.0,INT,62,1,UDP,0
5975,5.021,INT,199766,203,UDP,25
5976,0.0,S_,74,1,TCP,25
5977,4.643,SPA_,1120,14,TCP,21
5978,0.0,INT,60,1,UDP,25
5979,2.9760000000000004,IRQ,5330,5,ICMP,44048
5980,3.009,PA_,560,4,TCP,25
5981,1.972,MAS,3198,3,ICMP,4480
5982,0.0,S_,62,1,TCP,3128
5983,0.049,PA_,235,2,TCP,25
5984,0.0,UNK,1066,1,ICMP,48643
5985,4.966,INT,199058,143,UDP,0
5986,0.0,ECO,1066,1,ICMP,0
5987,0.0,PA_,84,1,TCP,25
5988,0.0,ECR,1066,1,ICMP,25
5989,0.0,S_,62,1,TCP,1080
5990,2.9139999999999997,S_,124,2,TCP,49743
5991,0.0,S_,62,1,TCP,1081
5992,0.0,S_,74,1,TCP,8080
5993,0.0,INT,60,1,UDP,53
5994,4.1160000000000005,IRR,8528,8,ICMP,0
5995,2.986,S_,124,2,TCP,5678
5996,0.0,S_,62,1,TCP,0
5997,0.0,S_,62,1,TCP,0
5998,0.0,S_,74,1,TCP,8888
5999,0.0,S_,62,1,TCP,0
6000,0.0,S_,74,1,TCP,0
6001,0.0,S_,62,1,TCP,0
6002,0.0,INT,61,1,UDP,8090
6003,0.0,INT,60,1,UDP,25
6004,2.9419999999999997,S_,124,2,TCP,5678
6005,0.0,S_,62,1,TCP,0
6006,0.0,S_,62,1,TCP,36094
6007,0.358,FSPA_,587,7,TCP,25
6008,0.0,INT,104,1,UDP,25
6009,0.0,TRC,1066,1,ICMP,48955
6010,0.0,S_,62,1,TCP,25
6011,4.971,INT,199115,144,UDP,25
6012,4.5310000000000015,RTS,9594,9,ICMP,0
6013,0.0,S_,74,1,TCP,25
6014,0.0,UNK,1066,1,ICMP,37443
6015,0.0,S_,62,1,TCP,9090
6016,0.0,ECO,1066,1,ICMP,0
6017,4.998,INT,199116,144,UDP,0
6018,4.706,TST,4264,4,ICMP,25
6019,0.0,S_,74,1,TCP,0
6020,0.0,S_,62,1,TCP,25
6021,0.0,ROB,1066,1,ICMP,25
6022,0.33899999999999997,FSPA_,587,7,TCP,42043
6023,4.934,MAS,7462,7,ICMP,53
6024,0.0,INT,62,1,UDP,0
6025,0.0,UNK,1066,1,ICMP,25
6026,0.0,AHA,1066,1,ICMP,21
6027,0.0,PA_,108,1,TCP,6663
6028,4.795,RTS,8528,8,ICMP,2214
6029,2.93,S_,124,2,TCP,57951
6030,0.536,RTS,2132,2,ICMP,56285
6031,0.0,INT,60,1,UDP,33032
6032,0.0,INT,62,1,UDP,37016
6033,0.0,ECR,1066,1,ICMP,0
6034,0.0,S_,62,1,TCP,1087
6035,4.341,MSR,3198,3,ICMP,25
6036,0.0,S_,74,1,TCP,25
6037,0.0,S_,74,1,TCP,47864
6038,0.0,MRP,1066,1,ICMP,25
6039,4.905,IRR,10660,10,ICMP,38223
6040,0.0,ECR,1066,1,ICMP,8000
6041,0.0,INT,60,1,UDP,0
6042,0.0,UNK,1066,1,ICMP,60484
6043,0.0,INT,60,1,UDP,25
6044,0.0,RA_,60,1,TCP,1039
6045,0.0,S_,62,1,TCP,5678
6046,2.9939999999999998,S_,124,2,TCP,0
6047,0.0,RA_,60,1,TCP,25
6048,0.0,INT,60,1,UDP,0
6049,2.336,TST,2132,2,ICMP,0
6050,0.0,INT,64,1,UDP,25
6051,0.0,ECO,1066,1,ICMP,1027
6052,0.0,INT,60,1,UDP,25
6053,0.0,ECR,1066,1,ICMP,8080
6054,2.9530000000000003,S_,124,2,TCP,48419
6055,0.0,INT,60,1,UDP,25
6056,0.0,INT,60,1,UDP,25
6057,0.0,ROB,1066,1,ICMP,36905
6058,0.0,S_,62,1,TCP,25
